TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,BalanceGroup,Target
737.3399999999999,Debit,Miami,Online,30.0,Doctor,34.0,1.0,7336.56,Young,Medium,3
237.86,Debit,Philadelphia,ATM,18.0,Student,210.0,1.0,475.6300000000001,Young,Low,1
409.61,Debit,Kansas City,Branch,65.0,Doctor,89.0,1.0,11698.15,Senior,High,0
75.53,Credit,Fresno,Online,21.0,Student,157.0,1.0,1034.3499999999995,Young,Low,1
72.75,Debit,Phoenix,ATM,64.0,Doctor,15.0,1.0,12042.79,Senior,High,0
39.110000000000014,Debit,Columbus,Online,26.0,Student,143.0,1.0,518.54,Young,Low,1
729.3799999999999,Debit,Los Angeles,ATM,68.0,Doctor,90.0,1.0,9127.65,Senior,Medium,3
137.49,Debit,Fort Worth,ATM,34.0,Engineer,50.0,1.0,4471.05,Middle,Low,4
504.71,Debit,Detroit,Online,29.0,Engineer,61.0,1.0,6214.54,Young,Medium,3
371.47,Credit,Milwaukee,Branch,24.0,Student,58.00000000000001,1.0,1187.0399999999995,Young,Low,1
430.35,Debit,Charlotte,Online,36.0,Doctor,205.0,1.0,354.89999999999964,Middle,Low,4
230.32,Debit,Las Vegas,Branch,35.0,Engineer,56.0,1.0,791.46,Middle,Low,4
121.70999999999998,Debit,Chicago,ATM,52.0,Retired,140.0,1.0,5878.89,Senior,Medium,3
98.87,Debit,Detroit,Online,20.0,Student,179.0,1.0,533.1999999999998,Young,Low,1
117.55000000000001,Debit,Fresno,ATM,24.0,Student,35.0,1.0,897.9399999999996,Young,Low,1
244.64,Debit,Tucson,Branch,30.0,Doctor,103.0,1.0,9159.56,Young,Medium,3
321.93,Debit,Nashville,ATM,45.0,Engineer,12.0,1.0,4392.73,Middle,Low,4
346.65,Debit,Washington,Online,30.0,Engineer,60.0,1.0,6356.96,Young,Medium,3
388.65,Debit,Oklahoma City,ATM,76.0,Retired,43.0,1.0,7896.85,Senior,Medium,3
29.21999999999997,Debit,San Antonio,ATM,24.0,Student,151.0,1.0,1649.4300000000003,Young,Low,1
46.75,Debit,Colorado Springs,Branch,67.0,Retired,150.0,1.0,2840.43,Senior,Low,4
348.64,Debit,San Jose,Online,57.0,Retired,128.0,1.0,3274.96,Senior,Low,4
319.17,Debit,Tucson,Online,73.0,Retired,81.0,1.0,6501.56,Senior,Medium,3
73.94999999999999,Debit,Kansas City,ATM,26.0,Student,76.0,1.0,363.9200000000001,Young,Low,1
389.63,Debit,Mesa,Online,27.0,Engineer,99.0,1.0,9748.48,Young,Medium,3
217.61,Debit,Chicago,ATM,19.0,Student,45.0,1.0,1404.5299999999997,Young,Low,1
199.84,Debit,Dallas,ATM,21.0,Student,150.0,1.0,706.4399999999996,Young,Low,1
56.349999999999994,Debit,Charlotte,ATM,44.0,Doctor,75.0,1.0,5095.73,Middle,Medium,3
248.95,Credit,San Francisco,Branch,65.0,Retired,29.000000000000014,1.0,3059.79,Senior,Low,2
142.58000000000004,Debit,San Antonio,ATM,33.0,Engineer,145.0,1.0,7844.23,Middle,Medium,3
333.78,Debit,San Diego,ATM,60.0,Retired,98.0,1.0,6810.94,Senior,Medium,3
332.59,Debit,San Antonio,Online,55.0,Retired,143.0,1.0,1457.0699999999997,Senior,Low,4
236.81,Debit,Oklahoma City,Branch,21.999999999999996,Student,15.0,1.0,813.6800000000003,Young,Low,1
417.8,Credit,Philadelphia,Branch,27.0,Student,130.0,1.0,1518.8199999999997,Young,Low,1
319.27,Debit,San Antonio,ATM,50.0,Doctor,150.0,1.0,10269.78,Middle,High,0
820.6200000000001,Credit,Fresno,Branch,61.0,Doctor,158.0,1.0,6024.8,Senior,Medium,2
474.77,Credit,Indianapolis,Online,56.0,Engineer,50.0,1.0,2158.59,Senior,Low,2
542.72,Credit,Indianapolis,Branch,43.0,Doctor,92.0,1.0,6011.8,Middle,Medium,2
79.80000000000001,Debit,Fort Worth,ATM,73.0,Retired,76.0,1.0,6372.58,Senior,Medium,3
46.24000000000001,Debit,San Diego,Branch,57.0,Engineer,52.0,1.0,2569.56,Senior,Low,4
327.8,Debit,San Francisco,ATM,61.0,Doctor,54.0,1.0,10585.48,Senior,High,0
445.79,Debit,Las Vegas,ATM,52.0,Doctor,161.0,1.0,717.9899999999998,Senior,Low,4
55.889999999999986,Debit,Fresno,Online,72.0,Retired,150.0,1.0,3689.65,Senior,Low,4
158.41,Debit,Sacramento,Branch,28.0,Student,16.0,1.0,1512.1599999999999,Young,Low,1
101.19,Credit,Denver,Online,64.0,Doctor,75.0,1.0,14389.45,Senior,High,0
61.97,Debit,Phoenix,ATM,74.0,Retired,95.0,1.0,7014.69,Senior,Medium,3
27.210000000000008,Debit,San Jose,ATM,79.0,Retired,102.0,1.0,3520.61,Senior,Low,4
173.74,Debit,Houston,Online,80.0,Retired,64.0,1.0,4913.42,Senior,Low,4
176.11,Debit,San Jose,Branch,38.0,Engineer,105.0,1.0,9155.35,Middle,Medium,3
88.4,Debit,Fort Worth,Online,46.0,Engineer,174.0,1.0,2567.53,Middle,Low,4
567.92,Debit,Columbus,Online,53.0,Retired,14.0,1.0,3779.47,Senior,Low,4
138.11,Credit,Phoenix,Online,68.0,Retired,104.0,1.0,4177.65,Senior,Low,2
456.93,Credit,Virginia Beach,Branch,28.0,Engineer,193.0,1.0,7284.76,Young,Medium,2
101.42000000000002,Debit,Atlanta,Online,66.0,Retired,146.0,1.0,6530.59,Senior,Medium,3
300.61,Debit,El Paso,Online,44.0,Doctor,51.0,1.0,7895.54,Middle,Medium,3
265.94,Debit,Boston,Online,54.0,Engineer,132.0,1.0,6781.3,Senior,Medium,3
345.54,Debit,San Diego,Online,29.0,Engineer,50.0,1.0,2091.78,Young,Low,1
411.52,Debit,Los Angeles,ATM,41.0,Doctor,88.0,1.0,11108.39,Middle,High,0
111.20999999999998,Debit,Portland,Branch,35.0,Doctor,111.0,1.0,9088.36,Middle,Medium,3
316.37,Debit,Colorado Springs,ATM,53.0,Engineer,86.0,1.0,4671.69,Senior,Low,4
260.63,Debit,Fort Worth,Branch,37.0,Engineer,142.0,1.0,7534.73,Middle,Medium,3
92.36000000000001,Debit,Dallas,ATM,29.0,Engineer,144.0,1.0,6353.14,Young,Medium,3
262.06,Debit,Oklahoma City,Branch,63.0,Doctor,118.0,1.0,13587.52,Senior,High,0
64.5,Debit,Denver,ATM,74.0,Retired,230.0,1.0,1351.2399999999998,Senior,Low,4
175.94,Debit,Indianapolis,ATM,57.0,Retired,89.0,1.0,3728.04,Senior,Low,4
199.47,Debit,Detroit,Online,57.0,Doctor,142.0,1.0,6067.44,Senior,Medium,3
51.06999999999999,Debit,Dallas,Branch,63.0,Retired,133.0,1.0,4292.16,Senior,Low,4
435.86,Debit,Jacksonville,ATM,56.0,Retired,134.0,1.0,3801.82,Senior,Low,4
74.73000000000002,Credit,Jacksonville,Branch,64.0,Retired,162.0,1.0,6353.22,Senior,Medium,2
182.79,Credit,Louisville,Online,23.0,Student,14.0,1.0,1251.85,Young,Low,1
628.36,Debit,Austin,Online,44.0,Doctor,108.0,1.0,11869.71,Middle,High,0
268.39,Debit,San Antonio,Online,29.0,Doctor,177.0,1.0,9409.43,Young,Medium,3
560.15,Credit,Memphis,Online,50.0,Engineer,92.0,1.0,817.8299999999999,Middle,Low,2
132.36,Debit,Colorado Springs,Branch,28.0,Student,160.0,1.0,319.64999999999964,Young,Low,1
24.769999999999982,Credit,Nashville,Online,40.0,Engineer,17.0,1.0,478.2300000000005,Middle,Low,2
80.24000000000001,Credit,New York,Branch,53.0,Doctor,58.00000000000001,1.0,8012.81,Senior,Medium,2
8.650000000000006,Debit,Mesa,ATM,68.0,Retired,198.0,1.0,4201.22,Senior,Low,4
178.91,Debit,Omaha,ATM,18.0,Student,19.0,1.0,8870.89,Young,Medium,1
115.22,Debit,San Francisco,Branch,27.0,Engineer,108.0,1.0,906.1999999999998,Young,Low,1
161.63,Debit,San Jose,Online,46.0,Doctor,276.0,1.0,9286.37,Middle,Medium,3
542.75,Credit,Nashville,Branch,70.0,Retired,63.0,1.0,2224.08,Senior,Low,2
317.47,Credit,Sacramento,Online,67.0,Doctor,16.0,1.0,14639.279999999999,Senior,High,0
280.99,Debit,Houston,Branch,45.0,Engineer,29.000000000000014,1.0,9733.59,Middle,Medium,3
24.189999999999998,Debit,San Diego,ATM,29.0,Engineer,28.0,1.0,2756.2,Young,Low,1
372.41,Debit,San Diego,ATM,55.0,Retired,143.0,1.0,3233.87,Senior,Low,4
247.17,Credit,Chicago,Branch,65.0,Retired,149.0,1.0,2611.64,Senior,Low,2
48.78,Credit,Kansas City,Branch,18.0,Student,136.0,1.0,552.0600000000004,Young,Low,1
4.150000000000006,Credit,Omaha,Branch,60.0,Retired,119.0,1.0,6017.36,Senior,Medium,2
60.99000000000001,Debit,Oklahoma City,Branch,34.0,Engineer,58.00000000000001,1.0,7281.46,Middle,Medium,3
408.19,Debit,Mesa,Branch,26.0,Engineer,241.0,1.0,6847.47,Young,Medium,3
524.6,Debit,El Paso,Branch,58.0,Doctor,76.0,1.0,13017.7,Senior,High,0
108.95999999999998,Debit,Milwaukee,ATM,26.0,Student,247.0,1.0,7597.66,Young,Medium,1
70.03,Debit,Nashville,Branch,63.0,Retired,49.0,1.0,7330.31,Senior,Medium,3
324.04,Debit,Virginia Beach,ATM,54.0,Retired,30.0,1.0,2248.06,Senior,Low,4
39.69,Debit,Austin,Online,70.0,Retired,163.0,1.0,3524.68,Senior,Low,4
81.26999999999998,Credit,Seattle,Online,21.999999999999996,Student,68.0,1.0,1814.48,Young,Low,1
193.82,Debit,Kansas City,Branch,37.0,Engineer,176.0,1.0,3886.77,Middle,Low,4
474.05,Debit,San Jose,ATM,57.0,Retired,214.0,1.0,1484.31,Senior,Low,4
637.75,Debit,Dallas,Branch,79.0,Retired,152.0,1.0,4202.92,Senior,Low,4
153.59,Credit,Portland,Branch,66.0,Retired,174.0,1.0,4813.12,Senior,Low,2
186.6,Debit,Tucson,Branch,18.0,Student,139.0,1.0,9716.68,Young,Medium,1
644.08,Debit,Atlanta,Online,24.0,Student,55.0,1.0,1980.62,Young,Low,1
305.0,Debit,Phoenix,ATM,21.999999999999996,Student,222.0,1.0,944.8299999999999,Young,Low,1
233.1,Credit,Nashville,Branch,42.0,Doctor,37.0,1.0,7469.2,Middle,Medium,2
793.1300000000001,Debit,Memphis,Online,68.0,Doctor,76.0,1.0,13389.16,Senior,High,0
224.19,Debit,Houston,ATM,52.0,Doctor,93.0,1.0,8475.47,Senior,Medium,3
214.83,Credit,Tucson,ATM,23.0,Student,63.0,1.0,991.6899999999996,Young,Low,1
163.46,Credit,Baltimore,Branch,63.0,Retired,111.0,1.0,6953.8,Senior,Medium,2
194.99,Debit,Jacksonville,Branch,34.0,Engineer,91.0,1.0,1370.0299999999997,Middle,Low,4
227.5,Debit,Sacramento,Online,34.0,Doctor,277.0,1.0,11505.35,Middle,High,0
259.9,Debit,Oklahoma City,Online,26.0,Student,100.0,1.0,914.2799999999997,Young,Low,1
59.50999999999999,Credit,Dallas,Online,36.0,Doctor,55.0,1.0,9955.88,Middle,Medium,2
112.94,Credit,San Antonio,Online,73.0,Retired,31.0,1.0,3807.84,Senior,Low,2
11.81000000000003,Debit,Phoenix,ATM,21.0,Student,131.0,1.0,320.25,Young,Low,1
329.14,Debit,Sacramento,Branch,55.0,Doctor,14.0,1.0,12033.92,Senior,High,0
154.24,Debit,Mesa,ATM,61.0,Retired,82.0,1.0,6109.55,Senior,Medium,3
233.44,Debit,Chicago,Online,20.0,Student,297.0,1.0,1691.88,Young,Low,1
98.70999999999998,Debit,Fort Worth,ATM,32.0,Doctor,117.0,1.0,10095.23,Middle,High,0
87.38,Debit,Atlanta,Branch,21.0,Student,252.0,1.0,1504.9899999999998,Young,Low,1
83.38999999999999,Debit,Omaha,Branch,32.0,Doctor,158.0,1.0,13182.11,Middle,High,0
267.55,Debit,Charlotte,Online,46.0,Engineer,40.000000000000014,1.0,4330.04,Middle,Low,4
870.05,Debit,El Paso,ATM,29.0,Doctor,39.0,1.0,905.25,Young,Low,1
164.51,Debit,Louisville,Branch,78.0,Retired,110.0,1.0,3553.69,Senior,Low,4
758.12,Debit,San Francisco,ATM,69.0,Retired,90.0,1.0,6164.65,Senior,Medium,3
103.75999999999999,Debit,Kansas City,Online,28.0,Engineer,188.0,1.0,9626.14,Young,Medium,3
583.92,Debit,Kansas City,Online,55.0,Engineer,139.0,1.0,6364.14,Senior,Medium,3
204.06,Debit,Washington,Online,77.0,Retired,159.0,1.0,4351.83,Senior,Low,4
53.50999999999999,Debit,New York,Online,56.0,Retired,165.0,1.0,5773.5,Senior,Medium,3
120.17000000000002,Debit,Portland,ATM,49.0,Doctor,105.0,1.0,5403.79,Middle,Medium,3
220.8,Debit,Indianapolis,Online,31.0,Engineer,28.0,1.0,8135.31,Middle,Medium,3
119.00999999999999,Debit,Philadelphia,ATM,45.0,Doctor,87.0,1.0,9798.26,Middle,Medium,3
183.32,Debit,Raleigh,ATM,21.0,Student,74.0,1.0,137.42000000000007,Young,Low,1
858.8800000000001,Debit,Jacksonville,Online,60.0,Engineer,227.0,1.0,7015.46,Senior,Medium,3
11.460000000000008,Credit,San Francisco,Online,41.0,Engineer,128.0,1.0,2356.71,Middle,Low,2
61.370000000000005,Debit,Columbus,Branch,75.0,Retired,164.0,1.0,4294.44,Senior,Low,4
103.07999999999998,Credit,Milwaukee,Branch,49.0,Engineer,150.0,1.0,9251.38,Middle,Medium,2
425.18,Credit,Colorado Springs,Online,26.0,Engineer,172.0,1.0,9880.71,Young,Medium,2
60.96000000000001,Debit,Colorado Springs,ATM,52.0,Retired,238.0,1.0,6189.24,Senior,Medium,3
64.20999999999998,Debit,Omaha,ATM,51.0,Doctor,37.0,1.0,12540.18,Senior,High,0
523.02,Debit,Jacksonville,Online,53.0,Retired,83.0,1.0,4586.11,Senior,Low,4
50.25999999999999,Debit,Las Vegas,Branch,65.0,Retired,164.0,1.0,1519.38,Senior,Low,4
110.07999999999998,Debit,Detroit,Branch,19.0,Student,95.0,1.0,1447.2600000000002,Young,Low,1
54.47,Credit,Philadelphia,Branch,23.0,Student,34.0,1.0,1131.42,Young,Low,1
79.75999999999999,Debit,Kansas City,Online,68.0,Doctor,115.0,1.0,10278.75,Senior,High,0
16.79000000000002,Credit,Detroit,Online,30.0,Doctor,146.0,1.0,535.1499999999996,Young,Low,2
68.62,Debit,Omaha,Branch,29.0,Doctor,157.0,1.0,13891.469999999998,Young,High,0
643.38,Credit,Detroit,Online,18.0,Student,105.0,1.0,1046.7399999999998,Young,Low,1
328.34,Credit,San Diego,Online,42.0,Engineer,31.0,1.0,2840.45,Middle,Low,2
72.68,Debit,Seattle,Online,69.0,Retired,44.0,1.0,6216.77,Senior,Medium,3
354.76,Debit,Detroit,Branch,51.0,Doctor,279.0,1.0,10141.92,Senior,High,0
793.8800000000001,Credit,Los Angeles,ATM,21.999999999999996,Student,252.0,1.0,1404.06,Young,Low,1
29.21999999999997,Debit,Detroit,ATM,27.0,Engineer,69.0,1.0,7795.79,Young,Medium,3
366.43,Credit,Portland,Online,21.0,Student,92.0,1.0,1560.4499999999998,Young,Low,1
233.74,Debit,Boston,Online,72.0,Retired,142.0,1.0,4749.54,Senior,Low,4
471.84,Debit,Raleigh,ATM,18.0,Student,138.0,1.0,1044.3300000000004,Young,Low,1
213.4,Credit,Fort Worth,Branch,73.0,Retired,100.0,1.0,2012.2399999999998,Senior,Low,2
254.21,Debit,Phoenix,ATM,48.0,Engineer,46.0,1.0,2487.2,Middle,Low,4
577.73,Debit,San Jose,ATM,37.0,Doctor,63.0,1.0,14977.989999999998,Middle,High,0
170.26,Debit,Chicago,ATM,27.0,Student,265.0,1.0,1969.48,Young,Low,1
330.61,Credit,Nashville,Branch,64.0,Retired,113.0,1.0,2525.25,Senior,Low,2
132.33,Credit,Phoenix,ATM,35.0,Engineer,47.0,1.0,7457.94,Middle,Medium,2
74.04000000000002,Debit,Memphis,Online,18.0,Student,66.0,1.0,1690.23,Young,Low,1
197.18,Debit,Tucson,Online,28.0,Engineer,135.0,1.0,3114.92,Young,Low,1
697.8199999999999,Debit,New York,Online,44.0,Engineer,153.0,1.0,6824.0,Middle,Medium,3
148.0,Debit,Tucson,Branch,20.0,Student,35.0,1.0,1488.65,Young,Low,1
22.26000000000002,Debit,San Antonio,Branch,19.0,Student,56.0,1.0,5583.88,Young,Medium,1
0.8600000000000421,Debit,Colorado Springs,ATM,25.0,Student,139.0,1.0,1357.2200000000003,Young,Low,1
757.0999999999999,Debit,Atlanta,Branch,65.0,Doctor,203.0,1.0,10553.23,Senior,High,0
38.81,Credit,Virginia Beach,Online,25.0,Student,145.0,1.0,1619.6,Young,Low,1
32.46000000000001,Debit,Charlotte,Online,31.0,Doctor,10.0,1.0,8656.18,Middle,Medium,3
20.639999999999958,Debit,Charlotte,Branch,21.999999999999996,Student,59.0,1.0,949.3800000000001,Young,Low,1
662.11,Debit,Atlanta,Branch,23.0,Student,219.0,1.0,1996.38,Young,Low,1
35.05000000000001,Debit,Boston,Branch,30.0,Doctor,105.0,1.0,14330.469999999998,Young,High,0
214.73,Credit,Los Angeles,ATM,46.0,Doctor,26.0,1.0,5368.42,Middle,Medium,2
25.380000000000024,Debit,Louisville,Branch,57.0,Engineer,66.0,1.0,8616.05,Senior,Medium,3
617.66,Debit,Memphis,ATM,41.0,Engineer,40.000000000000014,1.0,5906.58,Middle,Medium,3
446.39,Debit,Houston,ATM,63.0,Retired,77.0,1.0,7863.6,Senior,Medium,3
377.92,Debit,Raleigh,Branch,33.0,Engineer,204.0,1.0,2254.71,Middle,Low,4
11.039999999999992,Debit,Phoenix,Online,30.0,Engineer,43.0,1.0,6983.04,Young,Medium,3
275.46,Debit,Fort Worth,ATM,36.0,Doctor,67.0,1.0,9697.75,Middle,Medium,3
179.76,Debit,Philadelphia,Online,78.0,Retired,81.0,1.0,5909.52,Senior,Medium,3
32.34,Debit,Kansas City,Branch,44.0,Doctor,45.0,1.0,7847.62,Middle,Medium,3
273.92,Debit,Portland,Branch,79.0,Retired,109.0,1.0,4543.56,Senior,Low,4
388.98,Debit,Fresno,ATM,23.0,Student,155.0,1.0,1819.9099999999999,Young,Low,1
492.8399999999999,Debit,Indianapolis,ATM,25.0,Student,38.0,1.0,577.6700000000001,Young,Low,1
148.85,Debit,Mesa,ATM,57.0,Doctor,25.0,1.0,7802.36,Senior,Medium,3
185.99,Credit,Fresno,Branch,41.0,Engineer,53.0,1.0,402.4499999999998,Middle,Low,2
322.48,Debit,Jacksonville,ATM,27.0,Student,57.0,1.0,1238.4300000000003,Young,Low,1
20.27000000000001,Debit,Miami,Branch,18.0,Student,22.0,1.0,796.3500000000004,Young,Low,1
104.23000000000002,Credit,Louisville,Online,63.0,Retired,108.0,1.0,5009.29,Senior,Low,2
55.860000000000014,Debit,Seattle,Online,39.0,Engineer,68.0,1.0,5346.46,Middle,Medium,3
95.55000000000001,Debit,Louisville,Branch,33.0,Engineer,51.0,1.0,2434.74,Middle,Low,4
477.07,Debit,Columbus,Online,27.0,Engineer,278.0,1.0,6568.07,Young,Medium,3
21.409999999999997,Debit,Louisville,Online,57.0,Doctor,99.0,1.0,658.9099999999999,Senior,Low,4
278.28,Debit,Jacksonville,Branch,28.0,Student,26.0,1.0,1346.88,Young,Low,1
215.39,Debit,Detroit,ATM,27.0,Student,216.0,1.0,1582.5500000000002,Young,Low,1
194.37,Debit,Milwaukee,ATM,66.0,Doctor,161.0,1.0,14395.879999999997,Senior,High,0
19.590000000000003,Debit,Charlotte,Branch,64.0,Retired,122.0,1.0,1061.69,Senior,Low,4
81.35,Debit,Houston,Online,41.0,Engineer,103.0,1.0,7192.45,Middle,Medium,3
314.54,Credit,Virginia Beach,Branch,58.0,Engineer,228.0,1.0,9923.45,Senior,Medium,2
466.64,Debit,Las Vegas,ATM,58.0,Doctor,11.0,1.0,10915.11,Senior,High,0
472.48,Debit,New York,Branch,55.0,Engineer,87.0,1.0,7128.82,Senior,Medium,3
67.15,Debit,Indianapolis,Online,59.0,Doctor,14.0,1.0,9028.49,Senior,Medium,3
102.67000000000002,Debit,Albuquerque,Branch,79.0,Retired,119.0,1.0,4656.94,Senior,Low,4
453.49,Debit,Seattle,Branch,66.0,Doctor,147.0,1.0,6366.43,Senior,Medium,3
267.17,Debit,Seattle,ATM,26.0,Student,170.0,1.0,1382.62,Young,Low,1
111.25999999999999,Debit,Boston,ATM,66.0,Doctor,43.0,1.0,14350.11,Senior,High,0
121.17000000000002,Debit,Phoenix,ATM,68.0,Doctor,158.0,1.0,12990.77,Senior,High,0
213.28,Debit,Mesa,Branch,51.0,Retired,94.0,1.0,4835.91,Senior,Low,4
187.88,Debit,Nashville,ATM,60.0,Engineer,180.0,1.0,2154.58,Senior,Low,4
471.88,Credit,San Jose,Online,34.0,Doctor,141.0,1.0,14833.34,Middle,High,0
83.79000000000002,Debit,Nashville,ATM,57.0,Engineer,47.0,1.0,5061.3,Senior,Medium,3
99.16,Debit,San Francisco,Online,79.0,Retired,202.0,1.0,2607.58,Senior,Low,4
839.3300000000002,Credit,Louisville,Branch,60.0,Doctor,86.0,1.0,11538.97,Senior,High,0
4.240000000000009,Debit,San Diego,Online,38.0,Engineer,38.0,1.0,7822.73,Middle,Medium,3
50.28999999999999,Credit,Raleigh,Online,58.0,Doctor,64.0,1.0,7604.9,Senior,Medium,2
135.84999999999997,Debit,Fresno,Online,57.0,Retired,269.0,1.0,1480.3900000000003,Senior,Low,4
368.53,Debit,Raleigh,Branch,68.0,Doctor,34.0,1.0,13696.309999999998,Senior,High,0
17.94999999999999,Credit,Sacramento,Branch,64.0,Doctor,135.0,1.0,12344.9,Senior,High,0
127.80000000000001,Credit,Virginia Beach,Branch,31.0,Engineer,47.0,1.0,8630.99,Middle,Medium,2
16.72999999999999,Debit,Houston,Online,45.0,Engineer,48.0,1.0,2202.62,Middle,Low,4
317.12,Debit,Fort Worth,Branch,44.0,Doctor,80.0,1.0,14409.739999999998,Middle,High,0
476.63,Debit,Charlotte,ATM,79.0,Retired,115.0,1.0,4894.25,Senior,Low,4
156.58,Debit,Portland,Branch,24.0,Student,160.0,1.0,8981.61,Young,Medium,1
55.120000000000005,Credit,Houston,Online,34.0,Engineer,261.0,1.0,3791.99,Middle,Low,2
15.740000000000009,Debit,Denver,Branch,27.0,Student,38.0,1.0,690.1599999999999,Young,Low,1
297.15,Debit,Phoenix,Online,76.0,Retired,178.0,1.0,5449.37,Senior,Medium,3
647.85,Debit,Omaha,Branch,36.0,Doctor,121.0,1.0,13779.969999999998,Middle,High,0
75.04000000000002,Debit,El Paso,ATM,49.0,Engineer,178.0,1.0,9648.6,Middle,Medium,3
273.92,Debit,Virginia Beach,Online,28.0,Student,35.0,1.0,1029.15,Young,Low,1
215.8,Credit,Jacksonville,Branch,51.0,Retired,66.0,1.0,3656.62,Senior,Low,2
420.6,Debit,Louisville,Branch,26.0,Student,55.0,1.0,1778.75,Young,Low,1
688.36,Credit,Memphis,Branch,23.0,Student,22.0,1.0,5191.13,Young,Medium,1
285.18,Credit,Sacramento,Branch,55.0,Doctor,150.0,1.0,14847.969999999998,Senior,High,0
213.55,Debit,Boston,ATM,63.0,Doctor,15.0,1.0,5238.37,Senior,Medium,3
463.11,Credit,Las Vegas,Branch,51.0,Doctor,159.0,1.0,10238.82,Senior,High,0
309.56,Debit,Charlotte,Online,58.0,Doctor,147.0,1.0,972.04,Senior,Low,4
377.08,Credit,Mesa,Branch,26.0,Student,71.0,1.0,6430.86,Young,Medium,1
77.25,Debit,Virginia Beach,Branch,68.0,Doctor,157.0,1.0,14077.969999999998,Senior,High,0
146.92,Debit,Portland,ATM,64.0,Retired,272.0,1.0,3990.6,Senior,Low,4
126.6,Debit,San Antonio,Branch,21.999999999999996,Student,146.0,1.0,961.6499999999996,Young,Low,1
101.34,Debit,Boston,ATM,24.0,Student,46.0,1.0,703.2600000000002,Young,Low,1
184.97,Debit,Denver,Branch,58.0,Doctor,268.0,1.0,1156.67,Senior,Low,4
451.15,Debit,Colorado Springs,ATM,46.0,Engineer,175.0,1.0,1356.4700000000003,Middle,Low,4
516.47,Credit,Charlotte,ATM,25.0,Student,94.0,1.0,1305.06,Young,Low,1
880.04,Debit,Sacramento,ATM,25.0,Student,29.000000000000014,1.0,261.97000000000025,Young,Low,1
66.69,Credit,San Antonio,Branch,25.0,Student,140.0,1.0,1210.33,Young,Low,1
95.75,Debit,Los Angeles,Branch,31.0,Engineer,169.0,1.0,337.6199999999999,Middle,Low,4
98.03,Debit,El Paso,Branch,54.0,Engineer,165.0,1.0,6323.45,Senior,Medium,3
617.66,Debit,Boston,ATM,42.0,Engineer,128.0,1.0,7155.95,Middle,Medium,3
888.5700000000002,Debit,San Antonio,Online,62.0,Retired,102.0,1.0,7896.14,Senior,Medium,3
107.48000000000002,Debit,Omaha,Branch,21.999999999999996,Student,129.0,1.0,591.2300000000005,Young,Low,1
36.56999999999999,Debit,Omaha,ATM,62.0,Retired,69.0,1.0,2583.07,Senior,Low,4
575.62,Debit,Oklahoma City,Online,43.0,Doctor,129.0,1.0,234.40999999999985,Middle,Low,4
84.88999999999999,Debit,San Jose,ATM,37.0,Engineer,70.0,1.0,4735.61,Middle,Low,4
7.7599999999999625,Credit,Las Vegas,Online,52.0,Retired,84.0,1.0,7393.11,Senior,Medium,2
109.30000000000001,Debit,Fort Worth,Branch,56.0,Doctor,27.0,1.0,13510.11,Senior,High,0
230.08,Debit,Austin,Online,79.0,Retired,124.0,1.0,4466.1,Senior,Low,4
361.92,Debit,Detroit,ATM,54.0,Retired,111.0,1.0,7474.31,Senior,Medium,3
122.44999999999999,Debit,New York,Branch,46.0,Doctor,98.0,1.0,7255.49,Middle,Medium,3
642.53,Debit,Mesa,ATM,65.0,Doctor,128.0,1.0,11417.91,Senior,High,0
175.21,Credit,Mesa,ATM,69.0,Doctor,69.0,1.0,6039.04,Senior,Medium,2
168.0,Credit,Tucson,Branch,32.0,Engineer,11.0,1.0,3498.58,Middle,Low,2
11.460000000000008,Debit,Chicago,Online,67.0,Retired,73.0,1.0,6628.75,Senior,Medium,3
382.07,Credit,Omaha,Branch,62.0,Doctor,147.0,1.0,10156.09,Senior,High,0
65.32,Debit,Mesa,ATM,28.0,Student,54.0,1.0,9165.02,Young,Medium,1
730.1,Credit,Chicago,Branch,77.0,Retired,93.0,1.0,6384.05,Senior,Medium,2
85.31,Debit,Kansas City,ATM,62.0,Retired,27.0,1.0,6095.65,Senior,Medium,3
726.61,Debit,Phoenix,ATM,18.0,Student,277.0,1.0,1008.7600000000002,Young,Low,1
130.4,Debit,Raleigh,Branch,45.0,Engineer,63.0,1.0,4381.24,Middle,Low,4
68.1,Debit,Milwaukee,ATM,20.0,Student,47.0,1.0,1382.8000000000002,Young,Low,1
65.25999999999999,Debit,Sacramento,Branch,26.0,Student,72.0,1.0,7380.63,Young,Medium,1
191.62,Debit,Jacksonville,Branch,63.0,Doctor,51.0,1.0,1981.67,Senior,Low,4
212.88,Debit,Fresno,Online,39.0,Doctor,122.0,1.0,7036.72,Middle,Medium,3
88.38,Debit,Virginia Beach,ATM,30.0,Engineer,138.0,1.0,3707.82,Young,Low,1
390.09,Debit,El Paso,Online,26.0,Engineer,49.0,1.0,2617.23,Young,Low,1
48.28999999999999,Debit,San Diego,Online,37.0,Engineer,242.0,1.0,8883.4,Middle,Medium,3
333.83,Debit,Fresno,ATM,63.0,Retired,135.0,1.0,1660.6599999999999,Senior,Low,4
100.26999999999998,Debit,Miami,Online,79.0,Retired,51.0,1.0,4309.9,Senior,Low,4
